"","trait","chr","chr_wheat","variant.id","snp_id","pos","n.obs","freq","MAC","Score","Score.SE","Score.Stat","Score.pval","neg_log_pval","Est","Est.SE","PVE","break_bft"
"21","2017:Julesburg","1","1A",24,"S1A_9137012",9137012,655,0.0885496183206107,116,0.0102328292837621,0.0207050823481916,0.494218236454191,0.621152061898332,0.206802068810159,23.8694166071431,48.297320589374,0.000375771715899745,0
"22","2017:Julesburg","1","1A",25,"S1A_9593887",9593887,655,0.309923664122137,406,-0.0067160349920914,0.0328159104086972,-0.204657890287007,0.837839422634115,0.0768392087520059,-6.23654464368499,30.4730232239716,6.44382207664704e-05,0
"23","2017:Julesburg","1","1A",26,"S1A_9634576",9634576,655,0.223664122137405,293,0.0064376384913078,0.0271727355063142,0.236915362820643,0.812722451433312,0.0900577427094336,8.71886316950279,36.8015947370344,8.6352119494408e-05,0
"24","2017:Julesburg","1","1A",27,"S1A_10055204",10055204,655,0.0786259541984733,103,-0.0232368903535818,0.0186010886350516,-1.24922206487391,0.211583863798534,0.674517456346077,-67.1585458992918,53.7602943365161,0.00240085453614209,0
"25","2017:Julesburg","1","1A",28,"S1A_10606176",10606176,655,0.238931297709924,313,1.46328699441515e-05,0.0284529834140261,0.000514282447335141,0.999589661993468,0.000178244104619042,0.018074816262734,35.1456993261045,4.06902125528158e-10,0
"26","2017:Julesburg","1","1A",29,"S1A_10606184",10606184,655,0.255725190839695,335,-0.00581135232108949,0.0294690532858811,-0.197201866809673,0.84366956979848,0.0738276151181555,-6.69182904848031,33.9339031457488,5.98285666568307e-05,0
"27","2017:Julesburg","1","1A",30,"S1A_10606210",10606210,655,0.238931297709924,313,1.46328699441515e-05,0.0284529834140261,0.000514282447335141,0.999589661993468,0.000178244104619042,0.018074816262734,35.1456993261045,4.06902125528158e-10,0
"28","2017:Julesburg","1","1A",31,"S1A_10935582",10935582,655,0.222137404580153,291,0.0197925736055914,0.0280467195382519,0.705700129335876,0.480374640531006,0.318419927514238,25.1615925482265,35.654793732156,0.000766173185820726,0
"29","2017:Julesburg","1","1A",32,"S1A_10970374",10970374,655,0.258778625954198,339,-0.0196298882696447,0.0306101400631535,-0.641287110387118,0.521336162138753,0.282882149478088,-20.9501527619293,32.6689129137222,0.000632690882948067,0
"30","2017:Julesburg","1","1A",33,"S1A_11341749",11341749,655,0.30381679389313,398,0.0319446081641552,0.0297819595752245,1.07261606085618,0.283443415619112,0.547533627201851,36.0156308098841,33.5773741641868,0.00177000765987484,0
"31","2017:Julesburg","1","1A",34,"S1A_11341756",11341756,655,0.111450381679389,146,0.00903498777477288,0.0218584339345623,0.413341038146694,0.679356766909486,0.167902094336856,18.9099109013992,45.748931647789,0.000262847352162247,0
"32","2017:Julesburg","1","1A",35,"S1A_11343021",11343021,655,0.169465648854962,222,0.0152119016528335,0.0241227449260175,0.630604091677258,0.528299422837435,0.277119863775779,26.141473269782,41.4546521578252,0.00061178682951401,0
"33","2017:Julesburg","1","1A",36,"S1A_11504784",11504784,655,0.147328244274809,193,-0.0303182784208365,0.0216740292561531,-1.39882981897467,0.161864022058296,0.790849672296231,-64.539444993946,46.1381678589414,0.00301034532711723,0
"34","2017:Julesburg","1","1A",38,"S1A_11579702",11579702,655,0.16030534351145,210,0.0655969863311631,0.026176654289244,2.50593470068163,0.0122128172170882,1.91318414271294,95.7316650551218,38.201979097493,0.00966108837064429,0
"35","2017:Julesburg","1","1A",39,"S1A_11579708",11579708,655,0.118320610687023,155,0.00871247031397968,0.0222229500130404,0.392048324316403,0.69502250839804,0.158001130496538,17.6415968215898,44.9985262718587,0.000236464395681064,0
"36","2017:Julesburg","1","1A",40,"S1A_11579715",11579715,655,0.118320610687023,155,0.00871247031397968,0.0222229500130404,0.392048324316403,0.69502250839804,0.158001130496538,17.6415968215898,44.9985262718587,0.000236464395681064,0
"37","2017:Julesburg","1","1A",41,"S1A_11583220",11583220,655,0.158015267175573,207,0.00447954716791822,0.0233035651153884,0.192225830929198,0.847565313035731,0.071826825280532,8.24877352359545,42.9118890199189,5.68473269632329e-05,0
"38","2017:Julesburg","1","1A",42,"S1A_11585247",11585247,655,0.170992366412214,224,-0.00821538438467489,0.0240838009489167,-0.341116603732952,0.733015802100557,0.134886662888065,-14.1637362165749,41.5216851410235,0.000179016174716653,0
"39","2017:Julesburg","1","1A",43,"S1A_11592514",11592514,655,0.186259541984733,244,-0.00688345880559236,0.0250591906417147,-0.274687993878535,0.7835559559734,0.105929983876002,-10.9615668680567,39.9055186696794,0.000116082274712704,0
"40","2017:Julesburg","1","1A",44,"S1A_11774650",11774650,655,0.110687022900763,145,0.00550113782211051,0.0217137733730011,0.253347851044196,0.799999422102406,0.0969103267303402,11.6676105388117,46.0537182009737,9.87463392514937e-05,0
"41","2017:Julesburg","1","1A",45,"S1A_11774661",11774661,655,0.245801526717557,322,0.0168013478610883,0.0276979895283973,0.606590880679723,0.544122453683251,0.264303352187223,21.9001772694664,36.1037034465896,0.000566080648212909,0
"42","2017:Julesburg","1","1A",46,"S1A_11774667",11774667,655,0.133587786259542,175,0.00863886032456029,0.0208856024889285,0.41362753739758,0.679146902859964,0.168036275497218,19.8044340648944,47.8798732538408,0.000263211853437613,0
"43","2017:Julesburg","1","1A",47,"S1A_11790356",11790356,655,0.154198473282443,202,-0.0135953375074127,0.0228490192600229,-0.59500748599741,0.551838467031726,0.258188029414396,-26.0408326163236,43.7655546008322,0.000544667440079377,0
"44","2017:Julesburg","1","1A",48,"S1A_11790370",11790370,655,0.280152671755725,367,0.0165720711419833,0.0288746570036904,0.57393135924923,0.566014251286562,0.247172633869686,19.876646817861,34.6324460190884,0.000506764827419131,0
"45","2017:Julesburg","1","1A",49,"S1A_11790390",11790390,655,0.116030534351145,152,0.0227059494782683,0.0228826550184671,0.99227775185807,0.321062053143292,0.493411021385665,43.3637508871793,43.7012225719859,0.00151479220867939,0
"46","2017:Julesburg","1","1A",50,"S1A_11790449",11790449,655,0.265648854961832,348,0.0618265617221067,0.0287452349815368,2.15084558403569,0.0314883897851081,1.50184954721744,74.8244216969241,34.7883745129342,0.00711713197090185,0
"47","2017:Julesburg","1","1A",51,"S1A_11992309",11992309,655,0.180152671755725,236,0.00991607864838688,0.0241596282712387,0.410440033971536,0.681483183888249,0.166544856241112,16.9886733919723,41.3913653295101,0.000259170749329456,0
"48","2017:Julesburg","1","1A",52,"S1A_11994475",11994475,655,0.152671755725191,200,-0.0148576695675424,0.0225526015444933,-0.658800694821399,0.510023761077345,0.292409590442471,-29.2117383230343,44.3407825047204,0.00066772041048032,0
"49","2017:Julesburg","1","1A",53,"S1A_11994504",11994504,655,0.122900763358779,161,0.0334890799842391,0.023750378552701,1.4100440508739,0.158526676100481,0.799897646326827,59.3693295348987,42.1045920502296,0.00305880587560299,0
"50","2017:Julesburg","1","1A",54,"S1A_11994526",11994526,655,0.283206106870229,371,0.0219048053961228,0.028934540750539,0.757046935182987,0.449021743782196,0.347732627869779,26.1641247984516,34.56076972576,0.000881722992248796,0
"51","2017:Julesburg","1","1A",55,"S1A_11994562",11994562,655,0.189312977099237,248,0.0104736783202821,0.0245720635166375,0.426243335778065,0.66993054283823,0.173970221815219,17.3466642510288,40.6966227855837,0.000279512837186182,0
"52","2017:Julesburg","1","1A",56,"S1A_12127733",12127733,655,0.172519083969466,226,-0.0272232882933734,0.0239512625996973,-1.13661182495312,0.255700594544541,0.592268262168763,-47.4551944901428,41.7514523853384,0.00198751719484033,0
"53","2017:Julesburg","1","1A",57,"S1A_12463822",12463822,655,0.108396946564885,142,0.00239342246119425,0.0219960878247721,0.108811279544846,0.913352177160135,0.0393617316595933,4.94684693076656,45.4626298988402,1.82152186721337e-05,0
"54","2017:Julesburg","1","1A",58,"S1A_12595515",12595515,655,0.162595419847328,213,-0.0153195095018164,0.0236847468794377,-0.646809086869164,0.517755510586388,0.285875270117707,-27.3090985587311,42.2212660785565,0.000643633706724165,0
"55","2017:Julesburg","1","1A",59,"S1A_12595543",12595543,655,0.493893129770992,647,0.0145458741302166,0.0328391216973243,0.442943458241205,0.657806632500239,0.181901751948327,13.4882857807155,30.4514843367896,0.000301844410936093,0
"56","2017:Julesburg","1","1A",60,"S1A_12596201",12596201,655,0.109160305343511,143,0.018861934004447,0.0220814172818625,0.854199427676231,0.392994500256453,0.405613527296296,38.6840852094157,45.2869481716372,0.00112254848176666,0
"57","2017:Julesburg","1","1A",61,"S1A_12596204",12596204,655,0.174045801526718,228,-0.0328726242360017,0.0242612666744655,-1.35494262014767,0.175435839235371,0.75588168125385,-55.8479752243818,41.2179633247459,0.00282441404424776,0
"58","2017:Julesburg","1","1A",62,"S1A_12596219",12596219,655,0.172519083969466,226,-0.0258091313786198,0.0241440845678201,-1.06896292986891,0.285086373596217,0.545023540366438,-44.274320149361,41.4180126478197,0.00175797155683778,0
"59","2017:Julesburg","1","1A",63,"S1A_12596245",12596245,655,0.16030534351145,210,-0.0141825466914698,0.0233253850329376,-0.608030550039912,0.543167212176102,0.265066453751052,-26.0673317581389,42.8717467509285,0.000568770883444794,0
"60","2017:Julesburg","1","1A",64,"S1A_12596255",12596255,655,0.111450381679389,146,0.0241866102516482,0.0219589791137811,1.10144511392468,0.270702979865257,0.567506963542699,50.1592131500063,45.5394576778124,0.00186643244783642,0
"61","2017:Julesburg","1","1A",65,"S1A_12596278",12596278,655,0.111450381679389,146,0.0241866102516482,0.0219589791137811,1.10144511392468,0.270702979865257,0.567506963542699,50.1592131500063,45.5394576778124,0.00186643244783642,0
"62","2017:Julesburg","1","1A",66,"S1A_12596283",12596283,655,0.16030534351145,210,-0.0141825466914698,0.0233253850329376,-0.608030550039912,0.543167212176102,0.265066453751052,-26.0673317581389,42.8717467509285,0.000568770883444794,0
"63","2017:Julesburg","1","1A",67,"S1A_12596291",12596291,655,0.111450381679389,146,0.0241866102516482,0.0219589791137811,1.10144511392468,0.270702979865257,0.567506963542699,50.1592131500063,45.5394576778124,0.00186643244783642,0
"64","2017:Julesburg","1","1A",68,"S1A_12596292",12596292,655,0.16030534351145,210,-0.0141825466914698,0.0233253850329376,-0.608030550039912,0.543167212176102,0.265066453751052,-26.0673317581389,42.8717467509285,0.000568770883444794,0
"65","2017:Julesburg","1","1A",69,"S1A_12596297",12596297,655,0.111450381679389,146,0.0241866102516482,0.0219589791137811,1.10144511392468,0.270702979865257,0.567506963542699,50.1592131500063,45.5394576778124,0.00186643244783642,0
"66","2017:Julesburg","1","1A",71,"S1A_13099541",13099541,655,0.906106870229008,123,-0.00357282866042843,0.0214001779019749,-0.166953222388806,0.867406855361758,0.0617771498215458,-7.80148759293252,46.7285834996593,4.28821119546332e-05,0
"67","2017:Julesburg","1","1A",72,"S1A_13453750",13453750,655,0.293893129770992,385,0.0305680343140298,0.0294066248389824,1.03949482408834,0.298574664019207,0.524947047727833,35.3490014505285,34.00594272466,0.00166238349001975,0
"68","2017:Julesburg","1","1A",73,"S1A_13453765",13453765,655,0.293129770992366,384,0.0266396545393785,0.0293270108950339,0.908365828168651,0.363684973665749,0.439274642274572,30.9736928669559,34.0982585500841,0.0012694281679727,0
"69","2017:Julesburg","1","1A",74,"S1A_13533909",13533909,655,0.533587786259542,611,-0.00299976184014009,0.0317484499505611,-0.0944853006937767,0.924723658552304,0.0339880310407552,-2.9760602750972,31.4976007193172,1.37345695738497e-05,0
"70","2017:Julesburg","1","1A",75,"S1A_13571687",13571687,655,0.829770992366412,223,0.00862870708506706,0.0252301975377219,0.341999188558322,0.732351502918049,0.135280422852644,13.5551530283105,39.6350444147293,0.00017994372473058,0
"71","2017:Julesburg","1","1A",76,"S1A_13613625",13613625,655,0.144274809160305,189,-0.00745376133279239,0.0250153347284723,-0.297967683171098,0.765727828977091,0.115925568980812,-11.9114010028398,39.9754794750681,0.000136591880111632,0
"72","2017:Julesburg","1","1A",77,"S1A_13613627",13613627,655,0.144274809160305,189,-0.00745376133279239,0.0250153347284723,-0.297967683171098,0.765727828977091,0.115925568980812,-11.9114010028398,39.9754794750681,0.000136591880111632,0
"73","2017:Julesburg","1","1A",78,"S1A_13613666",13613666,655,0.144274809160305,189,-0.00745376133279239,0.0250153347284723,-0.297967683171098,0.765727828977091,0.115925568980812,-11.9114010028398,39.9754794750681,0.000136591880111632,0
"74","2017:Julesburg","1","1A",79,"S1A_13752974",13752974,655,0.135114503816794,177,0.0425781880422416,0.0213692930852461,1.99249398996912,0.0463168839517581,1.33426066620804,93.2409875245142,46.7961198346999,0.00610774075207424,0
"75","2017:Julesburg","1","1A",80,"S1A_13752991",13752991,655,0.135114503816794,177,0.0425781880422416,0.0213692930852461,1.99249398996912,0.0463168839517581,1.33426066620804,93.2409875245142,46.7961198346999,0.00610774075207424,0
"76","2017:Julesburg","1","1A",81,"S1A_13808755",13808755,655,0.846564885496183,201,-0.0129455965568734,0.0260080844201836,-0.497752789006905,0.618658295554717,0.208549159268377,-19.1383871632093,38.4495829775126,0.000381165828213329,0
"77","2017:Julesburg","1","1A",82,"S1A_14024581",14024581,655,0.243511450381679,319,-0.0396218305645232,0.0266164010612137,-1.4886246443837,0.13658623830156,0.864593055638167,-55.9288478168061,37.5708194996066,0.0034092351985545,0
"78","2017:Julesburg","1","1A",83,"S1A_14024587",14024587,655,0.236641221374046,310,-0.042320643009223,0.0262453948667682,-1.61249785815984,0.106853645636451,0.971210655972687,-61.4392683495718,38.1019224544492,0.00400022894041494,0
"79","2017:Julesburg","1","1A",84,"S1A_14024597",14024597,655,0.236641221374046,310,-0.042320643009223,0.0262453948667682,-1.61249785815984,0.106853645636451,0.971210655972687,-61.4392683495718,38.1019224544492,0.00400022894041494,0
"80","2017:Julesburg","1","1A",85,"S1A_14286319",14286319,655,0.125190839694656,164,0.0307532931833527,0.0205409851532145,1.49716739260386,0.134349707570919,0.871763274526491,72.8868348541482,48.6831567493494,0.00344847652839728,0
"81","2017:Julesburg","1","1A",86,"S1A_14289846",14289846,655,0.138167938931298,181,0.0330867312594365,0.0219057247660293,1.51041481680379,0.130937610220302,0.882935589774242,68.9506890521193,45.6501672818773,0.00350977300409414,0
"82","2017:Julesburg","1","1A",87,"S1A_14289872",14289872,655,0.882442748091603,154,-0.00158906631998721,0.0232428710103424,-0.0683679016796214,0.945492772773455,0.0243417864980573,-2.94145682988988,43.0239448282885,7.19102926919985e-06,0
"83","2017:Julesburg","1","1A",88,"S1A_14289873",14289873,655,0.882442748091603,154,-0.00158906631998721,0.0232428710103424,-0.0683679016796214,0.945492772773455,0.0243417864980573,-2.94145682988988,43.0239448282885,7.19102926919985e-06,0
"84","2017:Julesburg","1","1A",89,"S1A_14289874",14289874,655,0.0816793893129771,107,0.0124645494409692,0.0204754394571622,0.608756137666641,0.542686090958837,0.265451309242775,29.7310413747286,48.8390006032425,0.000570129168344123,0
"85","2017:Julesburg","1","1A",90,"S1A_14331457",14331457,655,0.858015267175573,186,-0.00419564186161468,0.0244042028195359,-0.171922922155688,0.86349812562049,0.0637386008105485,-7.04480795488475,40.9765484820297,4.54730540352825e-05,0
"86","2017:Julesburg","1","1A",91,"S1A_15306137",15306137,655,0.0786259541984733,103,-0.00542569281946905,0.0199627054890352,-0.27179145744795,0.785782374024526,0.104697717124798,-13.6149610380835,50.0934104622876,0.000113647048072869,0
"87","2017:Julesburg","1","1A",92,"S1A_15367384",15367384,655,0.23206106870229,304,0.0324682146757516,0.0258175241395494,1.25760373071615,0.208535103479232,0.680820828152528,48.7112444988342,38.7333810397457,0.0024331797236036,0
"88","2017:Julesburg","1","1A",93,"S1A_15367397",15367397,655,0.23206106870229,304,0.0324682146757516,0.0258175241395494,1.25760373071615,0.208535103479232,0.680820828152528,48.7112444988342,38.7333810397457,0.0024331797236036,0
"89","2017:Julesburg","1","1A",94,"S1A_15398412",15398412,655,0.231297709923664,303,0.0406526253585385,0.0259573609723752,1.56613090991039,0.117317973135696,0.930635448790589,60.3347509624392,38.5247175575452,0.00377348542429522,0
"90","2017:Julesburg","1","1A",95,"S1A_15588645",15588645,655,0.10763358778626,141,0.0102825166292935,0.0189249266320122,0.543331915057481,0.586901294003675,0.231434932950158,28.7098558225539,52.8403633707337,0.000454168476305403,0
"91","2017:Julesburg","1","1A",96,"S1A_15593321",15593321,655,0.110687022900763,145,0.00755364314818952,0.0188469926292233,0.400787717000386,0.688576422933601,0.162047851752075,21.2653405710438,53.0588630065808,0.000247124248116859,0
"92","2017:Julesburg","1","1A",97,"S1A_15603982",15603982,655,0.10381679389313,136,-0.00221793085919621,0.0184123643118423,-0.120458775507157,0.904119734175112,0.0437740513297523,-6.54227634577499,54.311330313882,2.23235594334224e-05,0
"93","2017:Julesburg","1","1A",98,"S1A_15699469",15699469,655,0.109160305343511,143,0.00501047584426606,0.0186645223917053,0.268449186060757,0.788353583377682,0.103278953997331,14.3828585820154,53.5775831287497,0.0001108691550328,0
"94","2017:Julesburg","1","1A",99,"S1A_16055502",16055502,655,0.394656488549618,517,0.0294085009013821,0.0313922400437389,0.936807977398465,0.348857341082948,0.457352133632895,29.8420238916754,31.8550061609716,0.00135016770337156,0
"95","2017:Julesburg","1","1A",100,"S1A_16055523",16055523,655,0.206870229007634,271,0.0177329623823803,0.0265175966961245,0.668724341258723,0.503671337220033,0.297852763141425,25.2181352979268,37.710808089413,0.000687987928023204,0
"96","2017:Julesburg","1","1A",101,"S1A_16055527",16055527,655,0.394656488549618,517,0.0294085009013821,0.0313922400437389,0.936807977398465,0.348857341082948,0.457352133632895,29.8420238916754,31.8550061609716,0.00135016770337156,0
"97","2017:Julesburg","1","1A",102,"S1A_16055528",16055528,655,0.602290076335878,521,0.0486118954735448,0.0317420949034018,1.53146462517618,0.125654602754239,0.900821598482816,48.2471188444481,31.503906816586,0.00360828218295849,0
"98","2017:Julesburg","1","1A",103,"S1A_16055559",16055559,655,0.206106870229008,270,0.0203069497008069,0.026423176148042,0.768527961477172,0.442173585238356,0.354407205058683,29.085374035707,37.845563848845,0.000908669395207796,0
"99","2017:Julesburg","1","1A",104,"S1A_16055604",16055604,655,0.219847328244275,288,0.0101134746119463,0.0266355256769377,0.379698705203442,0.704169081417195,0.15232304780416,14.2553486576089,37.5438432163495,0.000221801657344662,0
"100","2017:Julesburg","1","1A",105,"S1A_16339403",16339403,655,0.105343511450382,138,-0.0196355636606403,0.0185513256736661,-1.05844531038088,0.28985247151148,0.537822992139091,-57.0549689547715,53.90450351586,0.00172354807099991,0
"101","2017:Julesburg","1","1A",106,"S1A_16339407",16339407,655,0.105343511450382,138,-0.0196355636606403,0.0185513256736661,-1.05844531038088,0.28985247151148,0.537822992139091,-57.0549689547715,53.90450351586,0.00172354807099991,0
"102","2017:Julesburg","1","1A",107,"S1A_16339433",16339433,655,0.105343511450382,138,-0.0196355636606403,0.0185513256736661,-1.05844531038088,0.28985247151148,0.537822992139091,-57.0549689547715,53.90450351586,0.00172354807099991,0
"103","2017:Julesburg","1","1A",108,"S1A_16372885",16372885,655,0.0877862595419847,115,-0.00228698606857657,0.0201550442667585,-0.113469662398533,0.909658213615233,0.0411217547375449,-5.62983940381006,49.6153710587126,1.98082486983924e-05,0
"104","2017:Julesburg","1","1A",109,"S1A_16372896",16372896,655,0.115267175572519,151,0.0145102487166227,0.019060714524671,0.761264678605908,0.446498993180519,0.350179516073616,39.9389371065063,52.4639303896851,0.000891575065347988,0
"105","2017:Julesburg","1","1A",110,"S1A_16372900",16372900,655,0.115267175572519,151,0.0145102487166227,0.019060714524671,0.761264678605908,0.446498993180519,0.350179516073616,39.9389371065063,52.4639303896851,0.000891575065347988,0
"106","2017:Julesburg","1","1A",111,"S1A_17232363",17232363,655,0.161832061068702,212,0.00608198247371389,0.0244410756500024,0.24884266800726,0.803482484688591,0.095023586089192,10.1813304606844,40.9147295446426,9.52656319508144e-05,0
"107","2017:Julesburg","1","1A",112,"S1A_17361854",17361854,655,0.276335877862595,362,0.0423486443190504,0.0273762420706555,1.54691225368889,0.12188440584332,0.914051855410485,56.5056463811381,36.5280229996175,0.00368144158715849,0
"108","2017:Julesburg","1","1A",114,"S1A_17412938",17412938,655,0.868702290076336,172,0.0145590367238518,0.0236014230021193,0.616871140462356,0.537319723647464,0.26976721728718,26.1370316699533,42.3703265650636,0.00058543065566138,0
"109","2017:Julesburg","1","1A",115,"S1A_17412972",17412972,655,0.229007633587786,300,0.0374283199028364,0.0250411042661889,1.49467529486601,0.134999204906682,0.869668789324679,59.6888731015013,39.9343411284871,0.0034370058162897,0
"110","2017:Julesburg","1","1A",116,"S1A_17412987",17412987,655,0.229007633587786,300,0.0374283199028364,0.0250411042661889,1.49467529486601,0.134999204906682,0.869668789324679,59.6888731015013,39.9343411284871,0.0034370058162897,0
"111","2017:Julesburg","1","1A",117,"S1A_17628861",17628861,655,0.874045801526718,165,-0.00670771941268721,0.0237851667930942,-0.282012712840623,0.777933762347235,0.109057379709196,-11.8566632428452,42.043009775754,0.000122355621465786,0
"112","2017:Julesburg","1","1A",118,"S1A_17924625",17924625,655,0.558778625954198,578,0.00494725113850332,0.0332484374798194,0.148796500331966,0.881714212228272,0.0546721588191929,4.47529302459041,30.0766013623035,3.40621445953727e-05,0
"113","2017:Julesburg","1","1A",119,"S1A_17924659",17924659,655,0.73206106870229,351,-0.0109578160537495,0.0311665855005187,-0.35158859649759,0.72514681852674,0.139574054090165,-11.280946913217,32.0856450567341,0.000190176178351419,0
"114","2017:Julesburg","1","1A",120,"S1A_18809395",18809395,655,0.0854961832061069,112,0.000838514886446568,0.0201807236583052,0.0415502883169149,0.966857203162866,0.0146376628950665,2.05890973091122,49.5522369233007,2.65604016376948e-06,0
"115","2017:Julesburg","1","1A",121,"S1A_20323253",20323253,655,0.0786259541984733,103,-0.00582082484457302,0.0195126250389858,-0.298310700530714,0.765466038046324,0.116074073177702,-15.2880865559962,51.2488708209183,0.000136906547488525,0
"116","2017:Julesburg","1","1A",122,"S1A_22307022",22307022,655,0.468702290076336,614,0.00186255310492256,0.0325942830092832,0.0571435519656035,0.954430843629736,0.0202555343400699,1.7531771430385,30.6802269500817,5.02366902156079e-06,0
"117","2017:Julesburg","1","1A",123,"S1A_22307023",22307023,655,0.468702290076336,614,0.00186255310492256,0.0325942830092832,0.0571435519656035,0.954430843629736,0.0202555343400699,1.7531771430385,30.6802269500817,5.02366902156079e-06,0
"118","2017:Julesburg","1","1A",124,"S1A_22307024",22307024,655,0.46793893129771,613,-0.00052691285576669,0.0325445245810014,-0.0161905224473394,0.987082396465466,0.00564659318984205,-0.497488368805085,30.7271349904362,4.03281482392253e-07,0
"119","2017:Julesburg","1","1A",125,"S1A_22584932",22584932,655,0.429007633587786,562,-0.0245144307358612,0.033368941722048,-0.734648132987199,0.462553815946287,0.334837731878789,-22.0159254406858,29.9679866484728,0.000830319644647084,0
"120","2017:Julesburg","1","1A",126,"S1A_22771172",22771172,655,0.416793893129771,546,-0.0124280830775252,0.0334951752712753,-0.37104099252716,0.710606999862448,0.148370518790594,-11.0774459163782,29.8550460447233,0.000211802138468479,0
